country,measurement_period,website,website_rank,cdn_provider,cdn_jurisdiction,as_number,ip_address,source,extraction_date
SG,202510,NULL,NULL,amazon,US,4817,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,amazon,US,55430,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,amazon,US,56300,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,amazon,US,9506,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,14061,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,16509,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,199524,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,212238,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,21859,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,30058,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,3758,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,45143,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,4657,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,4773,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,4817,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,55430,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,56300,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cdn77,UK,9506,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,14061,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,16509,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,199524,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,212238,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,21859,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,30058,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,3758,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,45143,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,4657,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,4773,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,4817,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,55430,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,56300,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,cloudflare,US,9506,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,14061,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,16509,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,199524,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,212238,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,21859,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,30058,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,3758,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,45143,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,4657,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,4773,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,4817,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,55430,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,56300,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,facebook,US,9506,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,14061,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,16509,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,199524,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,212238,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,21859,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,30058,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,3758,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,45143,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,4657,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,4773,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,4817,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,55430,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,56300,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,fastly,US,9506,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,14061,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,16509,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,199524,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,212238,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,21859,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,30058,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,3758,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,45143,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,4657,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,4773,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,4817,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,55430,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,56300,NULL,lccrawresults,2025-10-17
SG,202510,NULL,NULL,microsoft,US,9506,NULL,lccrawresults,2025-10-17
SG,202511,NULL,NULL,akamai,US,136744,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,212238,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,21859,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,3758,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,45143,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,4657,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,4773,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,4817,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,55430,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,56300,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,akamai,US,9506,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,136744,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,212238,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,21859,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,3758,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,45143,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,4657,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,4773,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,4817,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,55430,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,56300,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,alibaba,China,9506,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,136744,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,212238,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,21859,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,3758,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,45143,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,4657,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,4773,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,4817,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,55430,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,56300,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,amazon,US,9506,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,136744,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,212238,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,21859,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,3758,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,45143,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,4657,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,4773,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,4817,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,55430,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,56300,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cdn77,UK,9506,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,136744,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,212238,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,21859,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,3758,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,45143,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,4657,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,4773,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,4817,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,55430,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,56300,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,cloudflare,US,9506,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,136744,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,212238,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,21859,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,3758,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,45143,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,4657,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,4773,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,4817,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,55430,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,56300,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,facebook,US,9506,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,136744,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,212238,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,21859,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,3758,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,45143,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,4657,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,4773,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,4817,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,55430,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,56300,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,fastly,US,9506,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,136744,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,212238,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,21859,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,3758,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,45143,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,4657,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,4773,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,4817,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,55430,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,56300,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,microsoft,US,9506,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,136744,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,212238,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,21859,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,3758,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,45143,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,4657,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,4773,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,4817,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,55430,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,56300,NULL,lccrawresults,2025-11-17
SG,202511,NULL,NULL,netflix,US,9506,NULL,lccrawresults,2025-11-17
SG,202512,NULL,NULL,akamai,US,136744,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,16509,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,21859,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,30058,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,3758,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,45143,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,4657,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,4773,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,4817,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,55430,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,56300,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,akamai,US,9506,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,136744,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,16509,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,21859,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,30058,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,3758,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,45143,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,4657,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,4773,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,4817,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,55430,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,56300,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,alibaba,China,9506,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,136744,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,16509,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,21859,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,30058,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,3758,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,45143,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,4657,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,4773,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,4817,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,55430,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,56300,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,amazon,US,9506,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,136744,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,16509,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,21859,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,30058,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,3758,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,45143,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,4657,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,4773,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,4817,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,55430,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,56300,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cdn77,UK,9506,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,136744,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,16509,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,21859,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,30058,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,3758,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,45143,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,4657,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,4773,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,4817,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,55430,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,56300,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,cloudflare,US,9506,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,136744,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,16509,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,21859,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,30058,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,3758,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,45143,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,4657,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,4773,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,4817,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,55430,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,56300,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,facebook,US,9506,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,136744,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,21859,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,30058,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,3758,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,45143,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,4657,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,4773,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,4817,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,55430,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,56300,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,fastly,US,9506,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,136744,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,16509,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,21859,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,30058,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,3758,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,45143,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,4657,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,4773,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,4817,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,55430,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,56300,NULL,lccrawresults,2025-12-17
SG,202512,NULL,NULL,microsoft,US,9506,NULL,lccrawresults,2025-12-17
SG,202601,NULL,NULL,akamai,US,18106,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,212238,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,21859,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,3758,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,45143,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,4657,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,4773,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,4817,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,55430,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,56300,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,akamai,US,9506,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,18106,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,212238,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,21859,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,3758,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,45143,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,4657,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,4773,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,4817,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,55430,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,56300,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,alibaba,China,9506,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,18106,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,212238,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,21859,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,3758,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,45143,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,4657,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,4773,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,4817,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,55430,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,56300,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,amazon,US,9506,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,18106,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,212238,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,21859,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,3758,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,45143,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,4657,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,4773,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,4817,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,55430,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,56300,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cdn77,UK,9506,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,18106,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,212238,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,21859,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,3758,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,45143,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,4657,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,4773,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,4817,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,55430,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,56300,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,cloudflare,US,9506,NULL,lccrawresults,2026-01-17
SG,202601,NULL,NULL,facebook,US,18106,NULL,lccrawresults,2026-01-17
